train,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,week,day,hour,year
train,7.1,11.2,8.3,6.68,11.23,8.29,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,17,2017
train,7.1,11.2,8.3,6.68,11.23,8.29,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,17,2017
train,6.74,11.13,7.99,6.36,11.1,7.83,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,18,2017
train,6.74,11.13,7.99,6.36,11.1,7.83,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,18,2017
train,6.63,11.0,7.73,5.22,10.98,7.5,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,19,2017
train,6.63,11.0,7.73,5.22,10.98,7.5,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,19,2017
train,6.35,10.83,7.45,4.72,10.91,7.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,20,2017
train,6.35,10.83,7.45,4.72,10.91,7.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,20,2017
train,5.9,10.76,7.14,4.57,10.89,7.11,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,21,2017
train,5.9,10.76,7.14,4.57,10.89,7.11,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,21,2017
train,5.41,10.63,6.76,4.06,10.78,7.02,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,22,2017
train,5.41,10.63,6.76,4.06,10.78,7.02,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,22,2017
train,5.07,10.53,6.55,3.61,10.65,7.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,23,2017
train,5.07,10.53,6.55,3.61,10.65,7.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,1,23,2017
train,4.88,10.44,6.37,3.03,10.57,7.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,0,2017
train,4.88,10.44,6.37,3.03,10.57,7.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,0,2017
train,4.72,10.34,6.22,2.73,10.48,7.08,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,1,2017
train,4.72,10.34,6.22,2.73,10.48,7.08,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,1,2017
train,4.51,10.27,6.08,2.02,10.4,6.92,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,2,2017
train,4.51,10.27,6.08,2.02,10.4,6.92,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,2,2017
train,4.34,10.19,5.96,1.78,10.3,6.84,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,3,2017
train,4.34,10.19,5.96,1.78,10.3,6.84,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,3,2017
train,4.23,10.15,5.91,1.72,10.3,6.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,4,2017
train,4.23,10.15,5.91,1.72,10.3,6.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,4,2017
train,4.13,10.12,5.85,1.44,10.34,6.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,5,2017
train,4.13,10.12,5.85,1.44,10.34,6.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,5,2017
train,3.95,10.11,5.73,1.35,10.4,6.72,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,6,2017
train,3.95,10.11,5.73,1.35,10.4,6.72,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,6,2017
train,3.71,10.04,5.52,1.06,10.43,6.36,3.33,4.39,3.98,4.39,3.23,2.89,11,1,2,7,2017
train,3.71,10.04,5.52,1.06,10.43,6.36,3.33,4.39,3.98,4.39,3.23,2.89,11,1,2,7,2017
train,3.53,10.02,5.28,1.19,10.42,5.85,84.28,89.41,88.22,84.69,83.97,82.25,11,1,2,8,2017
train,3.53,10.02,5.28,1.19,10.42,5.85,84.28,89.41,88.22,84.69,83.97,82.25,11,1,2,8,2017
train,5.88,10.27,7.11,3.5,10.72,7.51,205.62,211.12,210.75,207.5,207.44,203.38,11,1,2,9,2017
train,5.88,10.27,7.11,3.5,10.72,7.51,205.62,211.12,210.75,207.5,207.44,203.38,11,1,2,9,2017
train,7.49,10.45,8.17,4.96,10.81,8.55,304.12,315.12,312.25,304.75,309.25,302.75,11,1,2,10,2017
train,7.49,10.45,8.17,4.96,10.81,8.55,304.12,315.12,312.25,304.75,309.25,302.75,11,1,2,10,2017
train,8.38,10.64,9.01,6.95,10.88,9.29,360.62,377.88,372.38,361.12,371.12,362.25,11,1,2,11,2017
train,8.38,10.64,9.01,6.95,10.88,9.29,360.62,377.88,372.38,361.12,371.12,362.25,11,1,2,11,2017
train,8.93,10.77,9.53,8.38,10.94,9.7,372.88,394.62,386.38,368.38,387.38,377.5,11,1,2,12,2017
train,8.93,10.77,9.53,8.38,10.94,9.7,372.88,394.62,386.38,368.38,387.38,377.5,11,1,2,12,2017
train,9.27,10.92,9.91,9.03,11.1,9.99,335.5,359.38,349.88,329.5,356.0,343.38,11,1,2,13,2017
train,9.27,10.92,9.91,9.03,11.1,9.99,335.5,359.38,349.88,329.5,356.0,343.38,11,1,2,13,2017
train,9.35,11.08,10.04,9.22,11.27,10.05,219.44,276.38,257.62,242.44,268.5,220.75,11,1,2,14,2017
train,9.35,11.08,10.04,9.22,11.27,10.05,219.44,276.38,257.62,242.44,268.5,220.75,11,1,2,14,2017
train,8.97,11.16,9.8,8.9,11.33,9.72,77.25,136.94,104.38,91.03,110.53,79.59,11,1,2,15,2017
train,8.97,11.16,9.8,8.9,11.33,9.72,77.25,136.94,104.38,91.03,110.53,79.59,11,1,2,15,2017
train,7.66,11.07,8.72,6.73,11.23,8.81,11.88,22.73,16.2,10.73,17.63,14.27,11,1,2,16,2017
train,7.66,11.07,8.72,6.73,11.23,8.81,11.88,22.73,16.2,10.73,17.63,14.27,11,1,2,16,2017
train,6.48,10.86,7.52,5.12,11.07,7.79,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,17,2017
train,6.48,10.86,7.52,5.12,11.07,7.79,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,17,2017
train,6.37,10.86,7.37,5.11,11.03,7.55,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,18,2017
train,6.37,10.86,7.37,5.11,11.03,7.55,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,18,2017
train,6.28,10.8,7.21,5.04,11.03,7.46,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,19,2017
train,6.28,10.8,7.21,5.04,11.03,7.46,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,19,2017
train,5.91,10.72,6.75,4.54,11.08,7.29,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,20,2017
train,5.91,10.72,6.75,4.54,11.08,7.29,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,20,2017
train,5.92,10.7,6.68,3.89,11.12,7.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,21,2017
train,5.92,10.7,6.68,3.89,11.12,7.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,21,2017
train,6.24,10.77,6.77,3.82,11.13,7.48,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,22,2017
train,6.24,10.77,6.77,3.82,11.13,7.48,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,22,2017
train,6.7,10.89,6.97,4.38,11.11,7.75,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,23,2017
train,6.7,10.89,6.97,4.38,11.11,7.75,0.0,0.0,0.0,0.0,0.0,0.0,11,1,2,23,2017
train,7.09,10.92,7.2,4.99,11.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,0,2017
train,7.09,10.92,7.2,4.99,11.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,0,2017
train,7.92,11.02,7.79,5.73,11.17,8.91,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,1,2017
train,7.92,11.02,7.79,5.73,11.17,8.91,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,1,2017
train,8.6,11.17,8.43,6.49,11.41,9.44,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,2,2017
train,8.6,11.17,8.43,6.49,11.41,9.44,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,2,2017
train,8.99,11.34,9.04,7.57,11.68,9.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,3,2017
train,8.99,11.34,9.04,7.57,11.68,9.89,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,3,2017
train,9.3,11.69,9.51,8.06,12.17,10.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,4,2017
train,9.3,11.69,9.51,8.06,12.17,10.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,4,2017
train,9.6,12.21,9.86,8.6,12.44,10.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,5,2017
train,9.6,12.21,9.86,8.6,12.44,10.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,5,2017
train,9.66,12.48,9.9,8.45,12.66,10.61,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,6,2017
train,9.66,12.48,9.9,8.45,12.66,10.61,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,6,2017
train,9.69,12.67,10.01,8.23,12.9,10.78,1.46,2.27,2.74,1.7,2.13,1.9,11,1,3,7,2017
train,9.69,12.67,10.01,8.23,12.9,10.78,1.46,2.27,2.74,1.7,2.13,1.9,11,1,3,7,2017
train,10.17,12.82,9.52,9.14,12.94,10.67,23.54,76.88,59.3,25.96,74.12,46.59,11,1,3,8,2017
train,10.17,12.82,9.52,9.14,12.94,10.67,23.54,76.88,59.3,25.96,74.12,46.59,11,1,3,8,2017
train,11.21,13.21,11.16,10.19,13.3,11.81,57.56,176.12,100.06,68.22,149.12,84.53,11,1,3,9,2017
train,11.21,13.21,11.16,10.19,13.3,11.81,57.56,176.12,100.06,68.22,149.12,84.53,11,1,3,9,2017
train,11.8,13.47,11.99,11.1,13.47,12.38,105.94,212.81,132.06,128.75,153.31,121.72,11,1,3,10,2017
train,11.8,13.47,11.99,11.1,13.47,12.38,105.94,212.81,132.06,128.75,153.31,121.72,11,1,3,10,2017
train,12.38,13.61,12.67,11.98,13.63,12.79,151.19,211.5,156.69,185.75,159.44,164.31,11,1,3,11,2017
train,12.38,13.61,12.67,11.98,13.63,12.79,151.19,211.5,156.69,185.75,159.44,164.31,11,1,3,11,2017
train,12.7,13.79,13.13,12.79,13.78,13.08,182.38,172.19,184.0,197.12,161.88,190.88,11,1,3,12,2017
train,12.7,13.79,13.13,12.79,13.78,13.08,182.38,172.19,184.0,197.12,161.88,190.88,11,1,3,12,2017
train,12.75,13.94,13.38,13.11,13.89,13.11,168.44,179.31,163.0,170.62,211.25,166.19,11,1,3,13,2017
train,12.75,13.94,13.38,13.11,13.89,13.11,168.44,179.31,163.0,170.62,211.25,166.19,11,1,3,13,2017
train,12.51,14.01,13.31,12.96,13.87,12.89,128.0,136.62,123.97,138.88,163.81,114.16,11,1,3,14,2017
train,12.51,14.01,13.31,12.96,13.87,12.89,128.0,136.62,123.97,138.88,163.81,114.16,11,1,3,14,2017
train,11.98,13.96,12.96,12.5,13.73,12.4,60.33,93.19,78.22,67.09,83.84,54.19,11,1,3,15,2017
train,11.98,13.96,12.96,12.5,13.73,12.4,60.33,93.19,78.22,67.09,83.84,54.19,11,1,3,15,2017
train,11.17,13.75,12.22,11.24,13.49,11.71,13.61,20.82,14.39,10.0,15.12,12.53,11,1,3,16,2017
train,11.17,13.75,12.22,11.24,13.49,11.71,13.61,20.82,14.39,10.0,15.12,12.53,11,1,3,16,2017
train,10.04,13.35,11.23,9.32,13.14,10.95,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,17,2017
train,10.04,13.35,11.23,9.32,13.14,10.95,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,17,2017
train,9.58,13.16,10.92,8.9,12.77,10.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,18,2017
train,9.58,13.16,10.92,8.9,12.77,10.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,18,2017
train,9.17,12.7,10.37,7.73,12.44,10.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,19,2017
train,9.17,12.7,10.37,7.73,12.44,10.17,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,19,2017
train,8.55,12.32,9.86,6.68,12.27,9.82,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,20,2017
train,8.55,12.32,9.86,6.68,12.27,9.82,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,20,2017
train,8.02,12.17,9.27,6.06,12.23,9.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,21,2017
train,8.02,12.17,9.27,6.06,12.23,9.51,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,21,2017
train,8.4,12.07,8.9,5.97,12.2,9.54,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,22,2017
train,8.4,12.07,8.9,5.97,12.2,9.54,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,22,2017
train,8.94,12.13,9.0,6.25,12.36,9.87,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,23,2017
train,8.94,12.13,9.0,6.25,12.36,9.87,0.0,0.0,0.0,0.0,0.0,0.0,11,1,3,23,2017
train,9.68,12.25,9.48,7.5,12.75,10.66,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,0,2017
train,9.68,12.25,9.48,7.5,12.75,10.66,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,0,2017
train,10.3,12.7,10.25,8.25,13.07,11.34,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,1,2017
train,10.3,12.7,10.25,8.25,13.07,11.34,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,1,2017
train,11.26,13.18,11.11,9.06,13.11,11.65,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,2,2017
train,11.26,13.18,11.11,9.06,13.11,11.65,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,2,2017
train,11.47,13.21,11.41,10.0,13.02,11.68,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,3,2017
train,11.47,13.21,11.41,10.0,13.02,11.68,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,3,2017
train,11.73,13.22,11.71,11.3,13.15,11.93,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,4,2017
train,11.73,13.22,11.71,11.3,13.15,11.93,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,4,2017
train,11.88,13.43,12.07,11.29,13.37,12.19,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,5,2017
train,11.88,13.43,12.07,11.29,13.37,12.19,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,5,2017
train,11.61,13.61,12.19,11.11,13.51,12.1,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,6,2017
train,11.61,13.61,12.19,11.11,13.51,12.1,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,6,2017
train,11.02,13.63,11.91,10.59,13.53,11.87,1.04,1.32,1.1,1.83,1.15,0.96,11,1,4,7,2017
train,11.02,13.63,11.91,10.59,13.53,11.87,1.04,1.32,1.1,1.83,1.15,0.96,11,1,4,7,2017
train,10.29,13.54,11.41,9.63,13.44,11.36,55.0,51.62,50.81,59.83,56.27,45.56,11,1,4,8,2017
train,10.29,13.54,11.41,9.63,13.44,11.36,55.0,51.62,50.81,59.83,56.27,45.56,11,1,4,8,2017
train,10.12,13.31,11.03,9.4,13.21,11.04,165.69,149.19,154.88,177.56,142.31,127.78,11,1,4,9,2017
train,10.12,13.31,11.03,9.4,13.21,11.04,165.69,149.19,154.88,177.56,142.31,127.78,11,1,4,9,2017
train,10.57,13.13,11.21,10.08,13.13,11.21,265.25,273.38,260.75,272.5,273.0,226.5,11,1,4,10,2017
train,10.57,13.13,11.21,10.08,13.13,11.21,265.25,273.38,260.75,272.5,273.0,226.5,11,1,4,10,2017
train,10.93,13.14,11.62,10.62,13.18,11.51,315.88,341.25,320.38,326.88,348.75,293.88,11,1,4,11,2017
train,10.93,13.14,11.62,10.62,13.18,11.51,315.88,341.25,320.38,326.88,348.75,293.88,11,1,4,11,2017
train,11.1,13.19,11.89,11.06,13.23,11.69,320.5,355.88,337.0,319.0,361.12,324.5,11,1,4,12,2017
train,11.1,13.19,11.89,11.06,13.23,11.69,320.5,355.88,337.0,319.0,361.12,324.5,11,1,4,12,2017
train,10.99,13.25,12.01,11.18,13.22,11.75,245.88,322.0,294.0,262.62,327.12,304.25,11,1,4,13,2017
train,10.99,13.25,12.01,11.18,13.22,11.75,245.88,322.0,294.0,262.62,327.12,304.25,11,1,4,13,2017
train,10.63,13.24,11.8,10.92,13.14,11.64,162.5,235.88,181.75,190.75,247.31,206.88,11,1,4,14,2017
train,10.63,13.24,11.8,10.92,13.14,11.64,162.5,235.88,181.75,190.75,247.31,206.88,11,1,4,14,2017
train,10.17,13.13,11.31,10.31,13.03,11.25,69.44,115.22,80.81,87.41,137.56,90.84,11,1,4,15,2017
train,10.17,13.13,11.31,10.31,13.03,11.25,69.44,115.22,80.81,87.41,137.56,90.84,11,1,4,15,2017
train,9.52,12.92,10.67,9.05,12.86,10.72,12.7,18.95,13.18,10.8,23.34,14.9,11,1,4,16,2017
train,9.52,12.92,10.67,9.05,12.86,10.72,12.7,18.95,13.18,10.8,23.34,14.9,11,1,4,16,2017
train,8.83,12.68,9.93,7.45,12.67,10.31,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,17,2017
train,8.83,12.68,9.93,7.45,12.67,10.31,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,17,2017
train,8.79,12.59,9.65,7.22,12.63,10.3,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,18,2017
train,8.79,12.59,9.65,7.22,12.63,10.3,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,18,2017
train,9.05,12.56,9.92,7.35,12.67,10.44,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,19,2017
train,9.05,12.56,9.92,7.35,12.67,10.44,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,19,2017
train,9.38,12.75,10.27,7.36,12.82,10.87,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,20,2017
train,9.38,12.75,10.27,7.36,12.82,10.87,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,20,2017
train,10.01,13.02,10.74,7.49,13.18,11.54,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,21,2017
train,10.01,13.02,10.74,7.49,13.18,11.54,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,21,2017
train,10.92,13.36,11.52,7.79,13.5,12.24,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,22,2017
train,10.92,13.36,11.52,7.79,13.5,12.24,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,22,2017
train,11.67,13.64,12.24,7.85,13.42,12.3,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,23,2017
train,11.67,13.64,12.24,7.85,13.42,12.3,0.0,0.0,0.0,0.0,0.0,0.0,11,1,4,23,2017
train,12.07,13.53,12.35,8.63,13.26,12.21,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,0,2017
train,12.07,13.53,12.35,8.63,13.26,12.21,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,0,2017
train,11.92,13.4,12.27,9.99,13.28,12.12,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,1,2017
train,11.92,13.4,12.27,9.99,13.28,12.12,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,1,2017
train,11.7,13.43,12.17,11.18,13.24,12.01,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,2,2017
train,11.7,13.43,12.17,11.18,13.24,12.01,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,2,2017
train,11.63,13.32,12.04,11.28,13.15,11.93,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,3,2017
train,11.63,13.32,12.04,11.28,13.15,11.93,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,3,2017
train,11.93,13.32,12.15,11.18,13.27,12.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,4,2017
train,11.93,13.32,12.15,11.18,13.27,12.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,4,2017
train,12.22,13.49,12.42,11.45,13.42,12.36,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,5,2017
train,12.22,13.49,12.42,11.45,13.42,12.36,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,5,2017
train,12.34,13.62,12.61,11.65,13.54,12.53,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,6,2017
train,12.34,13.62,12.61,11.65,13.54,12.53,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,6,2017
train,12.44,13.74,12.78,11.79,13.65,12.67,0.33,0.39,0.59,0.55,0.27,0.27,11,1,5,7,2017
train,12.44,13.74,12.78,11.79,13.65,12.67,0.33,0.39,0.59,0.55,0.27,0.27,11,1,5,7,2017
train,12.51,13.88,12.9,11.84,13.76,12.76,17.88,17.2,27.66,25.55,13.16,15.02,11,1,5,8,2017
train,12.51,13.88,12.9,11.84,13.76,12.76,17.88,17.2,27.66,25.55,13.16,15.02,11,1,5,8,2017
train,12.65,13.99,13.09,11.97,13.87,12.89,55.28,42.95,78.94,61.98,44.02,46.73,11,1,5,9,2017
train,12.65,13.99,13.09,11.97,13.87,12.89,55.28,42.95,78.94,61.98,44.02,46.73,11,1,5,9,2017
train,12.89,14.09,13.38,12.17,13.95,13.04,87.56,72.94,115.38,126.91,80.22,79.12,11,1,5,10,2017
train,12.89,14.09,13.38,12.17,13.95,13.04,87.56,72.94,115.38,126.91,80.22,79.12,11,1,5,10,2017
train,13.1,14.18,13.63,12.32,13.99,13.16,118.09,97.0,140.62,158.5,118.31,113.0,11,1,5,11,2017
train,13.1,14.18,13.63,12.32,13.99,13.16,118.09,97.0,140.62,158.5,118.31,113.0,11,1,5,11,2017
train,13.25,14.24,13.82,11.89,13.99,13.28,131.31,135.0,172.0,204.25,168.62,145.06,11,1,5,12,2017
train,13.25,14.24,13.82,11.89,13.99,13.28,131.31,135.0,172.0,204.25,168.62,145.06,11,1,5,12,2017
train,13.28,14.24,13.96,11.64,14.01,13.37,74.44,164.0,163.94,132.06,172.12,131.19,11,1,5,13,2017
train,13.28,14.24,13.96,11.64,14.01,13.37,74.44,164.0,163.94,132.06,172.12,131.19,11,1,5,13,2017
train,12.86,14.23,13.92,10.93,13.99,13.29,45.97,111.53,98.91,38.3,120.06,87.38,11,1,5,14,2017
train,12.86,14.23,13.92,10.93,13.99,13.29,45.97,111.53,98.91,38.3,120.06,87.38,11,1,5,14,2017
train,12.47,14.14,13.6,9.77,13.88,13.09,41.8,46.7,47.31,42.69,47.28,37.66,11,1,5,15,2017
train,12.47,14.14,13.6,9.77,13.88,13.09,41.8,46.7,47.31,42.69,47.28,37.66,11,1,5,15,2017
train,12.06,13.97,13.19,9.06,13.71,12.84,6.79,7.04,6.81,6.76,7.22,5.17,11,1,5,16,2017
train,12.06,13.97,13.19,9.06,13.71,12.84,6.79,7.04,6.81,6.76,7.22,5.17,11,1,5,16,2017
train,11.13,13.82,12.78,7.65,13.57,12.6,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,17,2017
train,11.13,13.82,12.78,7.65,13.57,12.6,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,17,2017
train,10.83,13.7,12.57,7.3,13.46,12.47,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,18,2017
train,10.83,13.7,12.57,7.3,13.46,12.47,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,18,2017
train,10.64,13.61,12.42,7.19,13.42,12.39,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,19,2017
train,10.64,13.61,12.42,7.19,13.42,12.39,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,19,2017
train,10.36,13.58,12.28,7.05,13.4,12.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,20,2017
train,10.36,13.58,12.28,7.05,13.4,12.33,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,20,2017
train,10.29,13.54,12.19,6.96,13.37,12.28,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,21,2017
train,10.29,13.54,12.19,6.96,13.37,12.28,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,21,2017
train,10.24,13.55,12.34,6.77,13.41,12.37,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,22,2017
train,10.24,13.55,12.34,6.77,13.41,12.37,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,22,2017
train,10.38,13.55,12.54,6.82,13.45,12.45,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,23,2017
train,10.38,13.55,12.54,6.82,13.45,12.45,0.0,0.0,0.0,0.0,0.0,0.0,11,1,5,23,2017
train,10.33,13.56,12.59,6.64,13.46,12.48,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,0,2017
train,10.33,13.56,12.59,6.64,13.46,12.48,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,0,2017
train,10.11,13.62,12.52,6.68,13.55,12.37,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,1,2017
train,10.11,13.62,12.52,6.68,13.55,12.37,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,1,2017
train,9.71,13.79,12.21,6.63,13.64,12.01,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,2,2017
train,9.71,13.79,12.21,6.63,13.64,12.01,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,2,2017
train,8.57,13.79,11.29,5.85,13.61,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,3,2017
train,8.57,13.79,11.29,5.85,13.61,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,3,2017
train,7.93,13.39,10.21,5.4,13.26,10.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,4,2017
train,7.93,13.39,10.21,5.4,13.26,10.15,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,4,2017
train,7.57,12.72,9.29,5.67,12.71,9.38,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,5,2017
train,7.57,12.72,9.29,5.67,12.71,9.38,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,5,2017
train,7.38,11.64,8.6,5.49,11.71,8.79,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,6,2017
train,7.38,11.64,8.6,5.49,11.71,8.79,0.0,0.0,0.0,0.0,0.0,0.0,11,1,6,6,2017
train,7.01,10.75,8.23,5.31,10.91,8.37,1.14,2.11,1.63,1.73,1.41,0.98,11,1,6,7,2017
train,7.01,10.75,8.23,5.31,10.91,8.37,1.14,2.11,1.63,1.73,1.41,0.98,11,1,6,7,2017
train,6.46,10.46,7.68,5.16,10.76,7.69,65.38,76.38,71.81,63.33,63.73,64.56,11,1,6,8,2017
train,6.46,10.46,7.68,5.16,10.76,7.69,65.38,76.38,71.81,63.33,63.73,64.56,11,1,6,8,2017
train,6.63,10.38,7.61,5.77,10.57,7.61,174.25,157.38,178.19,141.88,155.81,154.25,11,1,6,9,2017
train,6.63,10.38,7.61,5.77,10.57,7.61,174.25,157.38,178.19,141.88,155.81,154.25,11,1,6,9,2017
train,7.02,10.26,7.94,6.46,10.35,7.95,257.5,202.81,255.69,177.38,198.38,234.94,11,1,6,10,2017
train,7.02,10.26,7.94,6.46,10.35,7.95,257.5,202.81,255.69,177.38,198.38,234.94,11,1,6,10,2017
