train,datetime,irradiance_Wm-2,pv_power_mw,panel_temp_C,4window,48window,last_hour,last_day,last_hour_mean,last_day_mean
train,11/7/2017 9:30,42.54,0.18,10.69,0.10500000000000186,0.22187500000000007,0.11,1.78,0.040000000000001854,0.5720833333333335
train,11/7/2017 10:00,54.5,0.25,10.22,0.15750000000000186,0.18375000000000008,0.09,2.08,0.06250000000000186,0.5708333333333334
train,11/7/2017 10:30,69.13,0.32,9.34,0.21000000000000188,0.15791666666666673,0.18,1.56,0.10500000000000186,0.5525000000000001
train,11/7/2017 11:00,60.24,0.27,9.23,0.25500000000000184,0.1377083333333334,0.25,1.24,0.15750000000000186,0.5337500000000001
train,11/7/2017 11:30,48.47,0.22,8.57,0.26500000000000185,0.13229166666666672,0.32,0.48,0.21000000000000188,0.4885416666666667
train,11/7/2017 12:00,49.05,0.22,8.35,0.25750000000000184,0.12833333333333338,0.27,0.41,0.25500000000000184,0.4418750000000001
train,11/7/2017 12:30,34.65,0.15,7.77,0.2150000000000018,0.11666666666666674,0.22,0.71,0.26500000000000185,0.4125000000000001
train,11/7/2017 13:00,55.98,0.26,7.45,0.2125000000000018,0.09479166666666672,0.22,1.31,0.25750000000000184,0.3927083333333334
train,11/7/2017 13:30,50.6,0.22,7.76,0.2125000000000018,0.07083333333333337,0.15,1.37,0.2150000000000018,0.3710416666666667
train,11/7/2017 14:00,47.83,0.2,7.44,0.2075000000000018,0.06500000000000004,0.26,0.48,0.2125000000000018,0.34416666666666673
train,11/7/2017 14:30,183.09,0.77,8.27,0.3625000000000018,0.07583333333333338,0.22,0.25,0.2125000000000018,0.3270833333333334
train,11/7/2017 15:00,382.91,1.45,15.13,0.6600000000000019,0.10104166666666671,0.2,0.24,0.2075000000000018,0.3160416666666667
train,11/7/2017 15:30,173.63,0.55,11.96,0.7425000000000018,0.11083333333333338,0.77,0.08,0.3625000000000018,0.3050000000000001
train,11/7/2017 16:00,61.6,0.13,8.02,0.7250000000000018,0.11333333333333338,1.45,0.01,0.6600000000000019,0.30166666666666675
train,11/7/2017 16:30,2.89,0.01,6.03,0.5350000000000017,0.11354166666666671,0.55,0.0,0.7425000000000018,0.30145833333333344
train,11/7/2017 17:00,0.0,0.0,5.49,0.1725000000000017,0.11354166666666671,0.13,0.0,0.7250000000000018,0.30145833333333344
train,11/7/2017 17:30,0.0,0.0,5.01,0.035000000000001696,0.11354166666666671,0.01,0.0,0.5350000000000017,0.30145833333333344
train,11/7/2017 18:00,0.0,0.0,4.86,0.0025000000000016953,0.11354166666666671,0.0,0.0,0.1725000000000017,0.30145833333333344
train,11/7/2017 18:30,0.0,0.0,5.06,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,0.035000000000001696,0.30145833333333344
train,11/7/2017 19:00,0.0,0.0,4.23,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,0.0025000000000016953,0.30145833333333344
train,11/7/2017 19:30,0.0,0.0,4.18,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 20:00,0.0,0.0,2.9,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 20:30,0.0,0.0,2.76,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 21:00,0.0,0.0,2.07,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 21:30,0.0,0.0,0.87,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 22:00,0.0,0.0,0.82,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 22:30,0.0,0.0,1.31,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 23:00,0.0,0.0,0.73,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/7/2017 23:30,0.0,0.0,0.82,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 0:00,0.0,0.0,0.87,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 0:30,0.0,0.0,0.52,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 1:00,0.0,0.0,-0.05,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 1:30,0.0,0.0,0.05,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 2:00,0.0,0.0,0.9,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 2:30,0.0,0.0,1.7,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 3:00,0.0,0.0,0.44,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 3:30,0.0,0.0,1.75,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 4:00,0.0,0.0,2.0,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 4:30,0.0,0.0,0.52,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 5:00,0.0,0.0,0.5,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 5:30,0.0,0.0,0.52,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 6:00,0.0,0.0,-0.02,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 6:30,0.0,0.0,0.13,1.6952585168983347e-15,0.11354166666666671,0.0,0.0,1.6952585168983347e-15,0.30145833333333344
train,11/8/2017 7:00,2.82,0.01,0.24,0.0025000000000016953,0.11375000000000003,0.0,0.0,1.6952585168983347e-15,0.3012500000000001
train,11/8/2017 7:30,21.12,0.08,-0.01,0.022500000000001696,0.11520833333333337,0.0,0.01,1.6952585168983347e-15,0.2993750000000001
train,11/8/2017 8:00,179.63,0.32,0.66,0.1025000000000017,0.12104166666666671,0.01,0.04,0.0025000000000016953,0.2927083333333334
train,11/8/2017 8:30,305.78,0.71,4.79,0.2800000000000017,0.1335416666666667,0.08,0.11,0.022500000000001696,0.2793750000000001
train,11/8/2017 9:00,416.06,1.22,7.85,0.5825000000000018,0.15708333333333338,0.32,0.09,0.1025000000000017,0.2552083333333334
train,11/8/2017 9:30,504.54,1.75,10.73,1.0000000000000018,0.18979166666666672,0.71,0.18,0.2800000000000017,0.22187500000000007
train,11/8/2017 10:00,570.82,2.16,15.93,1.4600000000000017,0.2295833333333334,1.22,0.25,0.5825000000000018,0.18375000000000008
train,11/8/2017 10:30,621.61,2.42,19.91,1.8875000000000017,0.2733333333333334,1.75,0.32,1.0000000000000018,0.15791666666666673
train,11/8/2017 11:00,668.4,1.57,21.8,1.9750000000000016,0.3004166666666667,2.16,0.27,1.4600000000000017,0.1377083333333334
train,11/8/2017 11:30,606.66,1.3,26.6,1.8625000000000016,0.32291666666666674,2.42,0.22,1.8875000000000017,0.13229166666666672
train,11/8/2017 12:00,638.79,1.27,20.6,1.6400000000000015,0.3447916666666668,1.57,0.22,1.9750000000000016,0.12833333333333338
train,11/8/2017 12:30,509.69,1.08,20.77,1.3050000000000015,0.36416666666666675,1.3,0.15,1.8625000000000016,0.11666666666666674
train,11/8/2017 13:00,557.58,1.19,19.65,1.2100000000000013,0.3835416666666667,1.27,0.26,1.6400000000000015,0.09479166666666672
train,11/8/2017 13:30,494.13,1.23,17.77,1.1925000000000014,0.40458333333333346,1.08,0.22,1.3050000000000015,0.07083333333333337
train,11/8/2017 14:00,457.64,1.17,18.58,1.1675000000000013,0.42479166666666673,1.19,0.2,1.2100000000000013,0.06500000000000004
train,11/8/2017 14:30,324.6,1.25,18.17,1.2100000000000013,0.43479166666666674,1.23,0.77,1.1925000000000014,0.07583333333333338
train,11/8/2017 15:00,318.98,1.15,14.38,1.2000000000000015,0.42854166666666677,1.17,1.45,1.1675000000000013,0.10104166666666671
train,11/8/2017 15:30,128.44,0.44,12.57,1.0025000000000017,0.4262500000000001,1.25,0.55,1.2100000000000013,0.11083333333333338
train,11/8/2017 16:00,34.4,0.11,7.36,0.7375000000000018,0.42583333333333345,1.15,0.13,1.2000000000000015,0.11333333333333338
train,11/8/2017 16:30,1.79,0.01,4.82,0.42750000000000177,0.42583333333333345,0.44,0.01,1.0025000000000017,0.11354166666666671
train,11/8/2017 17:00,0.0,0.0,4.17,0.1400000000000018,0.42583333333333345,0.11,0.0,0.7375000000000018,0.11354166666666671
train,11/8/2017 17:30,0.0,0.0,2.59,0.03000000000000179,0.42583333333333345,0.01,0.0,0.42750000000000177,0.11354166666666671
train,11/8/2017 18:00,0.0,0.0,2.05,0.002500000000001789,0.42583333333333345,0.0,0.0,0.1400000000000018,0.11354166666666671
train,11/8/2017 18:30,0.0,0.0,1.84,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,0.03000000000000179,0.11354166666666671
train,11/8/2017 19:00,0.0,0.0,2.62,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,0.002500000000001789,0.11354166666666671
train,11/8/2017 19:30,0.0,0.0,3.9,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 20:00,0.0,0.0,4.37,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 20:30,0.0,0.0,4.79,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 21:00,0.0,0.0,4.93,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 21:30,0.0,0.0,4.75,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 22:00,0.0,0.0,5.09,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 22:30,0.0,0.0,5.31,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 23:00,0.0,0.0,5.24,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/8/2017 23:30,0.0,0.0,5.15,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 0:00,0.0,0.0,5.49,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 0:30,0.0,0.0,5.31,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 1:00,0.0,0.0,5.54,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 1:30,0.0,0.0,6.17,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 2:00,0.0,0.0,6.76,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 2:30,0.0,0.0,6.28,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 3:00,0.0,0.0,6.45,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 3:30,0.0,0.0,6.73,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 4:00,0.1,0.0,6.97,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 4:30,0.0,0.0,8.02,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 5:00,0.0,0.0,9.15,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 5:30,0.0,0.0,9.29,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 6:00,0.0,0.0,9.17,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 6:30,0.0,0.0,8.04,1.7889335846010823e-15,0.42583333333333345,0.0,0.0,1.7889335846010823e-15,0.11354166666666671
train,11/9/2017 7:00,0.33,0.0,7.98,1.7889335846010823e-15,0.4256250000000001,0.0,0.01,1.7889335846010823e-15,0.11375000000000003
train,11/9/2017 7:30,6.55,0.01,7.37,0.002500000000001789,0.4241666666666668,0.0,0.08,1.7889335846010823e-15,0.11520833333333337
train,11/9/2017 8:00,15.14,0.04,7.72,0.01250000000000179,0.41833333333333345,0.0,0.32,1.7889335846010823e-15,0.12104166666666671
train,11/9/2017 8:30,63.47,0.2,7.79,0.06250000000000179,0.4077083333333334,0.01,0.71,0.002500000000001789,0.1335416666666667
train,11/9/2017 9:00,184.22,0.69,11.32,0.23500000000000176,0.3966666666666668,0.04,1.22,0.01250000000000179,0.15708333333333338
train,11/9/2017 9:30,149.3,0.62,12.77,0.3875000000000018,0.37312500000000015,0.2,1.75,0.06250000000000179,0.18979166666666672
train,11/9/2017 10:00,207.88,0.88,13.95,0.5975000000000018,0.3464583333333335,0.69,2.16,0.23500000000000176,0.2295833333333334
train,11/9/2017 10:30,202.73,0.86,16.49,0.7625000000000017,0.31395833333333345,0.62,2.42,0.3875000000000018,0.2733333333333334
train,11/9/2017 11:00,149.41,0.67,15.99,0.7575000000000017,0.29520833333333346,0.88,1.57,0.5975000000000018,0.3004166666666667
train,11/9/2017 11:30,111.8,0.51,14.48,0.7300000000000018,0.2787500000000001,0.86,1.3,0.7625000000000017,0.32291666666666674
train,11/9/2017 12:00,160.27,0.76,13.32,0.7000000000000017,0.2681250000000001,0.67,1.27,0.7575000000000017,0.3447916666666668
train,11/9/2017 12:30,222.14,1.0,17.47,0.7350000000000018,0.2664583333333334,0.51,1.08,0.7300000000000018,0.36416666666666675
train,11/9/2017 13:00,148.25,0.66,15.73,0.7325000000000018,0.2554166666666668,0.76,1.19,0.7000000000000017,0.3835416666666667
train,11/9/2017 13:30,108.37,0.48,13.5,0.7250000000000019,0.23979166666666676,1.0,1.23,0.7350000000000018,0.40458333333333346
train,11/9/2017 14:00,129.77,0.56,12.71,0.6750000000000018,0.22708333333333344,0.66,1.17,0.7325000000000018,0.42479166666666673
train,11/9/2017 14:30,104.02,0.43,14.06,0.5325000000000019,0.2100000000000001,0.48,1.25,0.7250000000000019,0.43479166666666674
train,11/9/2017 15:00,81.78,0.35,12.32,0.45500000000000185,0.19333333333333344,0.56,1.15,0.6750000000000018,0.42854166666666677
train,11/9/2017 15:30,94.13,0.35,13.29,0.4225000000000019,0.19145833333333342,0.43,0.44,0.5325000000000019,0.4262500000000001
train,11/9/2017 16:00,14.31,0.05,9.84,0.29500000000000187,0.19020833333333345,0.35,0.11,0.45500000000000185,0.42583333333333345
train,11/9/2017 16:30,0.57,0.0,9.04,0.1875000000000019,0.19000000000000014,0.35,0.01,0.4225000000000019,0.42583333333333345
train,11/9/2017 17:00,0.0,0.0,9.71,0.10000000000000189,0.19000000000000014,0.05,0.0,0.29500000000000187,0.42583333333333345
train,11/9/2017 17:30,0.0,0.0,8.82,0.012500000000001898,0.19000000000000014,0.0,0.0,0.1875000000000019,0.42583333333333345
train,11/9/2017 18:00,0.0,0.0,9.27,1.897787482718627e-15,0.19000000000000014,0.0,0.0,0.10000000000000189,0.42583333333333345
train,11/9/2017 18:30,0.0,0.0,7.38,1.897787482718627e-15,0.19000000000000014,0.0,0.0,0.012500000000001898,0.42583333333333345
train,11/9/2017 19:00,0.0,0.0,7.39,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 19:30,0.0,0.0,7.91,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 20:00,0.0,0.0,7.54,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 20:30,0.0,0.0,7.65,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 21:00,0.0,0.0,7.02,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 21:30,0.0,0.0,6.27,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 22:00,0.0,0.0,6.28,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 22:30,0.0,0.0,6.7,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 23:00,0.0,0.0,6.63,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/9/2017 23:30,0.0,0.0,6.97,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 0:00,0.0,0.0,7.59,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 0:30,0.0,0.0,9.03,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 1:00,0.0,0.0,9.55,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 1:30,0.0,0.0,9.79,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 2:00,0.0,0.0,10.05,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 2:30,0.0,0.0,9.93,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 3:00,0.0,0.0,9.75,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 3:30,0.0,0.0,9.89,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 4:00,0.0,0.0,10.39,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 4:30,0.0,0.0,10.63,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 5:00,0.0,0.0,10.86,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 5:30,0.0,0.0,10.54,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 6:00,0.0,0.0,10.42,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 6:30,0.0,0.0,10.41,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.42583333333333345
train,11/10/2017 7:00,0.46,0.0,10.43,1.897787482718627e-15,0.19000000000000014,0.0,0.0,1.897787482718627e-15,0.4256250000000001
train,11/10/2017 7:30,16.44,0.05,9.79,0.012500000000001898,0.1908333333333335,0.0,0.01,1.897787482718627e-15,0.4241666666666668
train,11/10/2017 8:00,30.23,0.11,10.13,0.040000000000001895,0.19229166666666683,0.0,0.04,1.897787482718627e-15,0.41833333333333345
train,11/10/2017 8:30,58.22,0.22,11.31,0.09500000000000189,0.1927083333333335,0.05,0.2,0.012500000000001898,0.4077083333333334
train,11/10/2017 9:00,122.87,0.46,12.2,0.2100000000000019,0.18791666666666687,0.11,0.69,0.040000000000001895,0.3966666666666668
train,11/10/2017 9:30,332.26,1.17,13.13,0.49000000000000193,0.19937500000000022,0.22,0.62,0.09500000000000189,0.37312500000000015
train,11/10/2017 10:00,357.77,1.39,16.69,0.8100000000000019,0.21000000000000021,0.46,0.88,0.2100000000000019,0.3464583333333335
train,11/10/2017 10:30,375.24,1.47,15.92,1.122500000000002,0.2227083333333336,1.17,0.86,0.49000000000000193,0.31395833333333345
train,11/10/2017 11:00,542.83,2.03,17.41,1.5150000000000021,0.2510416666666669,1.39,0.67,0.8100000000000019,0.29520833333333346
train,11/10/2017 11:30,608.88,2.39,18.21,1.820000000000002,0.29020833333333357,1.47,0.51,1.122500000000002,0.2787500000000001
train,11/10/2017 12:00,506.66,2.07,20.95,1.9900000000000022,0.3175000000000002,2.03,0.76,1.5150000000000021,0.2681250000000001
train,11/10/2017 12:30,416.53,1.83,16.36,2.0800000000000023,0.3347916666666669,2.39,1.0,1.820000000000002,0.2664583333333334
train,11/10/2017 13:00,471.59,1.82,16.5,2.0275000000000025,0.35895833333333355,2.07,0.66,1.9900000000000022,0.2554166666666668
train,11/10/2017 13:30,464.8,1.91,19.62,1.9075000000000024,0.3887500000000002,1.83,0.48,2.0800000000000023,0.23979166666666676
train,11/10/2017 14:00,376.04,1.55,14.24,1.7775000000000025,0.40937500000000027,1.82,0.56,2.0275000000000025,0.22708333333333344
train,11/10/2017 14:30,242.87,0.94,16.1,1.5550000000000024,0.4200000000000003,1.91,0.43,1.9075000000000024,0.2100000000000001
train,11/10/2017 15:00,138.66,0.53,12.66,1.2325000000000024,0.4237500000000003,1.55,0.35,1.7775000000000025,0.19333333333333344
train,11/10/2017 15:30,58.96,0.23,10.86,0.8125000000000024,0.4212500000000003,0.94,0.35,1.5550000000000024,0.19145833333333342
train,11/10/2017 16:00,14.3,0.04,10.08,0.43500000000000244,0.4210416666666669,0.53,0.05,1.2325000000000024,0.19020833333333345
train,11/10/2017 16:30,1.09,0.0,9.16,0.20000000000000245,0.4210416666666669,0.23,0.0,0.8125000000000024,0.19000000000000014
train,11/10/2017 17:00,0.0,0.0,9.04,0.06750000000000245,0.4210416666666669,0.04,0.0,0.43500000000000244,0.19000000000000014
train,11/10/2017 17:30,0.0,0.0,9.03,0.010000000000002444,0.4210416666666669,0.0,0.0,0.20000000000000245,0.19000000000000014
train,11/10/2017 18:00,0.0,0.0,9.13,2.444225377651321e-15,0.4210416666666669,0.0,0.0,0.06750000000000245,0.19000000000000014
train,11/10/2017 18:30,0.0,0.0,9.34,2.444225377651321e-15,0.4210416666666669,0.0,0.0,0.010000000000002444,0.19000000000000014
train,11/10/2017 19:00,0.0,0.0,9.56,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 19:30,0.0,0.0,9.15,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 20:00,0.0,0.0,9.31,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 20:30,0.0,0.0,9.62,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 21:00,0.0,0.0,10.24,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 21:30,0.0,0.0,10.65,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
train,11/10/2017 22:00,0.0,0.0,10.84,2.444225377651321e-15,0.4210416666666669,0.0,0.0,2.444225377651321e-15,0.19000000000000014
